Name,Description,Likes,Url,Tags
I'm Really a Superstar,"Zhang Ye was originally a mundane college graduate with aspiring dreams to become a star, but unfortunately has below average looks and height. However one day, he woke up and suddenly found himself in a parallel world!,It’s like the same world, but wait a minute…many brands, celebrities and even famous works from his world changed and are gone in this new world!,Armed with the profound literary knowledge of his previous world and a heaven-defying Game Ring that gives him magical items, stats and skills, Zhang Ye embarks on a journey to pursue his life-long dream of becoming famous!,Follow Zhang Ye as he takes the new world by storm, one plagiarized piece at a time, to hilarious reactions!", 614 ,https://lnmtl.com/novel/i-m-really-a-superstar,"Action,Adventure,Comedy,Drama,Fantasy,Martial Arts,Seinen,Slice of Life,Acting,Alternate World,Average-looking Protagonist,Books,Celebrities,Cheats,Childcare,Determined Protagonist,Famous Protagonist,Game Elements,Hackers,Hard-Working Protagonist,Hot-blooded Protagonist,Jack of All Trades,Late Romance,Lottery,Lucky Protagonist,Male Protagonist,Marriage,Modern Day,Movies,Nationalism,Older Love Interests,Overpowered Protagonist,Poetry,Poor Protagonist,Pregnancy,Racism,Radio Host,Romantic Subplot,Shameless Protagonist,Sharp-tongued Characters,Showbiz,Slow Romance,Transported into Another World,Underestimated Protagonist,Weak to Strong,Writers"
Otherworldly Evil Monarch,"Jun Xie was the number one assassin in modern earth. His skills and knowledge in the field of assassination was unparalleled, his accomplishments unprecedented, his reputation terrifying the entire underworld. However, during a mission to retrieve a mystical treasure, a mishap occurred…
He is now Jun Moxie, a sixteen year old super level debauchee, sole heir to the declining Jun family. A family of valiant heroes, left with an old grandpa, a crippled uncle and a debauchee as the sole heir! Accepting the world’s criticism and cold stares with a smile, his new journey begins! His life will be carved by his own will! Rise to the top! Evil Monarch Jun Xie!
“This cup I toast to those I've killed in my past life. Forgive me, for there is no chance for you to have revenge. Gulp!
This cup I toast to those whose life I will take in my new life. Forgive me, for you are fated to die by my hands. Cheers!”", 603 ,https://lnmtl.com/novel/otherworldly-evil-monarch,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Mature,Xuanhuan,Alchemy,Artifact Crafting,Assassins,Beautiful Female Lead,Bickering Couple,Childish Protagonist,Cultivation,Cunning Protagonist,Dense Protagonist,Doctors,Drugs,Genius Protagonist,Handsome Male Lead,Heavenly Tribulation,Hiding True Abilities,Human-Nonhuman Relationship,Late Romance,Legendary Artifacts,Loli,Love Interest Falls in Love First,Magic Beasts,Male Protagonist,Misunderstandings,Monsters,Nobles,Overpowered Protagonist,Pill Concocting,Politics,Polygamy,Previous Life Talent,Quirky Characters,Racism,Rape,Romantic Subplot,Ruthless Protagonist,Shameless Protagonist,Transmigration,Transported into Another World,Underestimated Protagonist,Unique Cultivation Technique,Wars,Weak to Strong"
King of Gods,"His will is tough and he is unwilling to be normal. However, his pathway was destined to be that way, being born in a small sect’s branch.,However, one day, his left eye merges with the eye of an Ancient God in an accident. From that moment on, he turns from a fish into a dragon.,He rises up like a star, walking the path of a legendary cultivator.,From being a tiny, small ant at the bottom world, step by step he rises, into a place full of powerful sects, strong ancient clans and countless geniuses.,This is an era of legends.", 573 ,https://lnmtl.com/novel/king-of-gods,"Action,Adventure,Comedy,Fantasy,Harem,Martial Arts,Tragedy,Xuanhuan,Archery,Beasts,Beautiful Female Lead,Bloodlines,Body Tempering,Calm Protagonist,Confident Protagonist,Cultivation,Cunning Protagonist,Dragons,Eidetic Memory,Eye Powers,Genius Protagonist,Gods,Handsome Male Lead,Hard-Working Protagonist,Heterochromia,Hiding True Abilities,Magic Formations,Male Protagonist,Multiple Realms,Pets,Pill Concocting,Polygamy,Ruthless Protagonist,Sudden Strength Gain,Underestimated Protagonist,Unique Cultivation Technique,Weak to Strong"
Invincible Conqueror,"The strong are lonesome. Overcoming the loneliness pushes you to stand invincible at the top.,Pro-disciple of the Shaolin Temple on earth, Huang Xiaolong was reborn into a Martial Spirit world, carrying Hua Xia’s secret knowledge, the Body Metamorphose Scripture.,In a Martial Spirit world, only those with Martial Spirit are able to train in battle qi and becoming a warrior. Huang Xiaolong born with a heaven-defying rare Martial Spirit was mistakenly taken for common variant Martial Spirit during the awakening ceremony conducted by the tribe and thus sidelined.,However, Huang Xiaolong with his common “variant” Martial Spirit again, and again displayed unnatural talent, defeating geniuses, shocking the clan and the entire Martial Spirit World", 567 ,https://lnmtl.com/novel/invincible-conqueror,"Action,Drama,Harem,Martial Arts,Xuanhuan,Academy,Beast Companions,Body Tempering,Confident Protagonist,Cultivation,Fast Cultivation,Genius Protagonist,Handsome Male Lead,Legendary Artifacts,Loyal Subordinates,Lucky Protagonist,Magical Space,Male Protagonist,Martial Spirits,Master-Servant Relationship,Multiple Realms,Polygamy,Reincarnated into Another World,Ruthless Protagonist,Slaves,Time Skip,Underestimated Protagonist"
Martial Movement Upheaval,"The Great Yan Empire exists in a world where respect can only be earned through strength. Within this Great Yan Empire, the four great clans have always stood above the rest. Among them, a particular incident in the Lin Clan resulted in the banishment of a certain individual who went on to start his own family, in hopes of one day being recognized again by the Lin Clan, and rejoining them…,Hailing from a banished family of the Great Lin Clan, when Lin Dong was very young, he watched, powerless, as his talented father was easily crushed and crippled by the overwhelming genius of the great Lin Clan, Lin Langtian.,With a despairing father, a heartbroken grandfather, and a suffering family, ever since that fateful day, Lin Dong has been driven by a deep purpose; to take revenge on the man who had taken everything and more from his family.,Armed with nothing but willpower and determination, join Lin Dong as he unknowingly discovers a destiny greater than he could ever hope to imagine when he stumbles upon a mysterious stone talisman…", 550 ,https://lnmtl.com/novel/martial-movement-upheaval,"Action,Adventure,Fantasy,Harem,Martial Arts,Xuanhuan,Adapted to Drama,Adapted to Manhua,Average-looking Protagonist,Battle Academy,Beast Companions,Beautiful Female Lead,Bloodlines,Body Tempering,Cultivation,Demon Lord,Demons,Destiny,Determined Protagonist,Fast Cultivation,Genius Protagonist,Hard-Working Protagonist,Harsh Training,Heavenly Tribulation,Inheritance,Late Romance,Legendary Artifacts,Legends,Magical Space,Male Protagonist,Puppeteers,Revenge,Romantic Subplot,Spatial Manipulation,Strong Love Interests,Sudden Strength Gain,Time Skip,Unique Weapon User,Weak to Strong,World Travel"
World Defying Dan God,"Young Chen Xiang had a fateful encounter with a goddess & demoness and received their peerless heritage, divine pulses, ultimate martial arts, and transcendent alchemy techniques, which gave him an easy ride in his journey of cultivation.,When hungry, he refines some spirit pills to eat as snack, when lonely he flirts with the goddesses, when bored he teases those martial artists who came to beg for spirit pills, when tired he let his beautiful wives massage him.", 545 ,https://lnmtl.com/novel/world-defying-dan-god,"Action,Comedy,Fantasy,Harem,Martial Arts,Mature,Xuanhuan,Accelerated Growth,Alchemy,Arranged Marriage,Beast Companions,Beautiful Female Lead,Blacksmith,Body Tempering,Calm Protagonist,Confident Protagonist,Crafting,Cultivation,Cunning Protagonist,Demons,Determined Protagonist,Doctors,Dragons,Early Romance,Fast Cultivation,Female Master,Friendship,Genius Protagonist,Gods,Handsome Male Lead,Hard-Working Protagonist,Harem-seeking Protagonist,Immortals,Legendary Artifacts,Loli,Lucky Protagonist,Magic Formations,Male Protagonist,Master-Disciple Relationship,Monster Tamer,Multiple Realms,Older Love Interests,Perverted Protagonist,Phoenixes,Pill Based Cultivation,Pill Concocting,Polygamy,Romantic Subplot,Ruthless Protagonist,Sexual Cultivation Technique,Shameless Protagonist,Soul Power,Strength-based Social Hierarchy,Strong Love Interests,Sword And Magic,Underestimated Protagonist,Unique Cultivation Technique,Wars,Weak to Strong"
Grasping Evil,"“If I grasp the evil, there will be no Immortals in the heaven! If I grasp the heaven, there will be no Evil on this earth!,This is the beginning of an ancient story from the Rain Immortal World. My life, like a butterfly is to decapitate the world’s reincarnation cycle.,Looking back at the drifting smoke of mortal life, and faintly smiling at the Sun and the Moon… All for you, I will rampage this Rain Immortal World!,…,The Dao of the Heaven has three cycles and cultivation has three steps. Two words, truth and false, from the beginning to end.,First step, seven ranks of cultivation:,Vein Opening, Harmonious Spirit, Gold Core, Nascent Soul, Spirit Severing, Void Refinement, Void Fragmentation.", 531 ,https://lnmtl.com/novel/grasping-evil,"Action,Adventure,Ecchi,Fantasy,Harem,Martial Arts,Mature,Xianxia,Alchemy,Anal,Artifact Crafting,Beautiful Female Lead,Bloodlines,Body Tempering,Confident Protagonist,Cultivation,Cunning Protagonist,Dao Comprehension,Demonic Cultivation,Demons,Determined Protagonist,Early Romance,Enemies Become Lovers,Genius Protagonist,Gods,Handsome Male Lead,Heavenly Tribulation,Immortals,Inscriptions,Legendary Artifacts,Loli,Lucky Protagonist,Male Protagonist,Monster Girls,Monsters,Older Love Interests,Pill Concocting,Polygamy,Protagonist with Multiple Bodies,Rape,Rape Victim Becomes Lover,Reincarnation,Revenge,Reverse Rape,Romantic Subplot,Royalty,Ruthless Protagonist,Scheming,Sex Slaves,Sexual Cultivation Technique,Slave Harem,Spirit Advisor,Wars,Weak to Strong"
Martial Peak,"The journey to the martial peak is a lonely, solitary and long one.  In the face of adversity, you must survive and remain unyielding. Only then can you break through and and continue on your journey to become the strongest. Sky Tower tests its disciples in the harshest ways to prepare them for this journey. One day the lowly sweeper Kai Yang managed to obtain a black book, setting him on the road to the peak of the martials world. ", 528 ,https://lnmtl.com/novel/martial-peak,"Action,Harem,Martial Arts,Mature,Xuanhuan,Accelerated Growth,Adapted to Manhua,Alchemy,Cultivation,Cunning Protagonist,Demons,Determined Protagonist,Dragons,Fast Cultivation,Genius Protagonist,Gods,Hard-Working Protagonist,Hidden Abilities,Immortals,Inheritance,Legendary Artifacts,Lucky Protagonist,Male Protagonist,Multiple Realms,Older Love Interests,Personality Changes,Phoenixes,Pill Concocting,Polygamy,Romantic Subplot,Ruthless Protagonist,Sexual Cultivation Technique,Shameless Protagonist,Spatial Manipulation,Strength-based Social Hierarchy,Underestimated Protagonist,Weak to Strong"
Returning from the Immortal World,"A supreme expert in the Immortal World had died, and a strand of his soul returned to its original body on Earth. Tang Xiu discovered with amazement that ten thousand years passed in the Immortal World, yet only a single year passed on Earth.", 523 ,https://lnmtl.com/novel/returning-from-the-immortal-world,"Action,Comedy,Drama,Harem,Martial Arts,Mature,School Life,Xuanhuan,Appearance Changes,Army Building,Arrogant Characters,Beasts,Beautiful Female Lead,Betrayal,Bloodlines,Boss-Subordinate Relationship,Bullying,Business Management,Celebrities,Childcare,Clever Protagonist,College/university,Cultivation,Dense Protagonist,Eidetic Memory,Famous Protagonist,Gambling,Gangs,Handsome Male Lead,Hard-Working Protagonist,Honest Protagonist,Immortals,Late Romance,Love Interest Falls in Love First,Loyal Subordinates,Male Protagonist,Master-Disciple Relationship,Modern Day,Older Love Interests,Overpowered Protagonist,Pill Concocting,Politics,Polygamy,Poor to Rich,Racism,Returning from Another World,Romantic Subplot,Ruthless Protagonist,Single Parent,Transmigration,Tsundere,Underestimated Protagonist,Unique Cultivation Technique,Weak to Strong,Wealthy Characters,Werebeasts"
Bringing The Farm To Live In Another World,"A series about a man who awakens in a strange land to find himself in the body of a complete waste of human life. He has to try to help rebuild a family that has fallen to only himself and his few retainers. As the first arc of the story it grows and becomes an epic journey of adapting to new land while crippled by a drug he was forced to ingest as he was banished to a wasteland by the old nobles of the capital after his family sided with the wrong heir to the throne in line for succession.,His only aid in this unfamiliar world is a strange ability that was present when he awoke in his new body. He’s got the ability to enter a world that is basically a farming simulation game, except all of the food is usable in the outside world. For someone stuck in a wasteland, only this cheat will help him survive and move forward in this unfamiliar world along with his few loyal retainers as he tries to rebuild a fallen family. Farming, selling crops, trying to find a way forward with a body that’s crippled.,Follow the journey of Zhao Hai as he lives his life in a magical world filled with intrigue, farming, business, more farming, and other exciting non farming things, followed by farming and cultivation.", 522 ,https://lnmtl.com/novel/bringing-the-farm-to-live-in-another-world,"Action,Adventure,Fantasy,Harem,Martial Arts,Animal Rearing,Aristocracy,Arranged Marriage,Beasts,Cautious Protagonist,Celebrities,Cheats,Clan Building,Cultivation,Devoted Love Interests,Domestic Affairs,Dragons,Economics,Farming,Game Elements,Gods,Hiding True Identity,Human-Nonhuman Relationship,Immortals,Kingdom Building,Loyal Subordinates,Magical Space,Maids,Male Protagonist,Merchants,Mind Control,Monster Tamer,Multiple Realms,Necromancer,Nobles,Overpowered Protagonist,Politics,Polygamy,Power Struggle,Religions,Romantic Subplot,Servants,Slaves,Souls,Special Abilities,Spirits,Sword And Magic,System Administrator,Transmigration,Transported into Another World,Vampires,Weak to Strong,World Travel,Zombies"
Heavenly Jewel Change,"Every human has their Personal Jewel of power, when awakened it can either be an Elemental Jewel or Physical Jewel. They circle the right and left wrists like bracelets of powr.
Heavenly Jewels are like the twins born, meaning when both Elemental and Physical Jewels are Awakened for the same person, the pair is known as Heavenly Jewels.
Those who have the Physical Jewels are known as Physical Jewel Masters, those with Elemental Jewels are Elemental Jewel Masters, and those who train with Heavenly Jewels are naturally called Heavenly Jewel Masters.
Heavenly Jewel Masters have a highest level of 12 pairs of jewels, as such their training progress is known as Heavenly Jewels 12 Changes.,Our MC here is an archer who has such a pair of Heavenly Jewels. ", 503 ,https://lnmtl.com/novel/heavenly-jewel-change,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Martial Arts,Mature,Xuanhuan,Academy,Appearance Different from Actual Age,Archery,Aristocracy,Army,Army Building,Arranged Marriage,Arrogant Characters,Assassins,Beast Companions,Beasts,Beautiful Female Lead,Black Belly,Bloodlines,Body Tempering,Charismatic Protagonist,Cultivation,Cunning Protagonist,Determined Protagonist,Dragons,Early Romance,Elves,Fast Cultivation,Generals,Hard-Working Protagonist,Harem-seeking Protagonist,Hidden Abilities,Human-Nonhuman Relationship,Inscriptions,Leadership,Legendary Artifacts,Long Separations,Male Protagonist,Military,Misunderstandings,Monsters,Nobles,Perverted Protagonist,Polygamy,Pregnancy,Rape,Rape Victim Becomes Lover,Revenge,Romantic Subplot,Royalty,Shameless Protagonist,Sharp-tongued Characters,Strength-based Social Hierarchy,Strong Love Interests,Sudden Strength Gain,Time Skip,Unique Cultivation Technique,Wars,Weak to Strong"
Transcending the Nine Heavens,"With a single smile, I caused the winds and thunder to tremble.
With a feeling of anger, I caused the oceans to chill.
With a single hand, I sundered the sky.
With a single sword, I danced throughout the day!
One man, one sword. Transcending the Nine Heavens.", 491 ,https://lnmtl.com/novel/transcending-the-nine-heavens,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Martial Arts,Mystery,Psychological,Xuanhuan,Adapted to Manhua,Beautiful Female Lead,Bloodlines,Brotherhood,Cultivation,Cunning Protagonist,Elves,Fast Cultivation,Friendship,Herbalist,Legendary Artifacts,Loli,Male Protagonist,Manipulative Characters,Master-Disciple Relationship,Misunderstandings,Multiple Realms,Politics,Polygamy,Pregnancy,Reverse Rape,Romantic Subplot,Ruthless Protagonist,Scheming,Second Chance,Shameless Protagonist,Strategist,Strong Love Interests,Sword Wielder,Teamwork,Unique Cultivation Technique,Wars,Weak to Strong"
